Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
7.545833333333333,-6.6535326060477e-19,0.12826574841239988,0.9999996388687274,-0.25,-0.12173425158759718,0.9999996388687274,0.25,-0.37173425158759615,0.9999996388687274
7.55,-6.55368589133906e-19,0.12846686270013674,0.9999996415916498,-0.25,-0.12153313729986032,0.9999996415916498,0.25,-0.3715331372998593,0.9999996415916498
7.554166666666666,-6.45383425223196e-19,0.12866795298279993,0.9999996443094331,-0.25,-0.12133204701719713,0.9999996443094331,0.25,-0.37133204701719613,0.9999996443094331
7.558333333333334,-6.353978116832445e-19,0.12886901940118953,0.9999996470220726,-0.25,-0.12113098059880753,0.9999996470220726,0.25,-0.37113098059880656,0.9999996470220726
7.5625,-6.254117912754203e-19,0.1290700620958889,0.9999996497295635,-0.25,-0.12092993790410815,0.9999996497295635,0.25,-0.37092993790410717,0.9999996497295635
7.566666666666666,-6.154254067151884e-19,0.12927108120726405,0.9999996524319011,-0.25,-0.12072891879273298,0.9999996524319011,0.25,-0.370728918792732,0.9999996524319011
7.570833333333333,-6.054387006754278e-19,0.12947207687546305,0.9999996551290811,-0.25,-0.12052792312453398,0.9999996551290811,0.25,-0.37052792312453303,0.9999996551290811
7.575,-5.95451715789732e-19,0.12967304924041537,0.9999996578210985,-0.25,-0.12032695075958166,0.9999996578210985,0.25,-0.3703269507595807,0.9999996578210985
7.579166666666667,-5.854644946556956e-19,0.12987399844183126,0.9999996605079489,-0.25,-0.12012600155816577,0.9999996605079489,0.25,-0.37012600155816483,0.9999996605079489
7.583333333333333,-5.754770798417476e-19,0.13007492461920123,0.9999996631896279,-0.25,-0.1199250753807958,0.9999996631896279,0.25,-0.36992507538079483,0.9999996631896279
7.5874999999999995,-5.654895138939529e-19,0.1302758279117954,0.9999996658661309,-0.25,-0.11972417208820164,0.9999996658661309,0.25,-0.3697241720882007,0.9999996658661309
7.591666666666667,-5.555018393392278e-19,0.13047670845866288,0.9999996685374535,-0.25,-0.11952329154133416,0.9999996685374535,0.25,-0.36952329154133323,0.9999996685374535
7.595833333333333,-5.455140986814424e-19,0.1306775663986312,0.9999996712035913,-0.25,-0.11932243360136582,0.9999996712035913,0.25,-0.3693224336013649,0.9999996712035913
7.6,-5.355263344010845e-19,0.13087840187030578,0.9999996738645401,-0.25,-0.11912159812969124,0.9999996738645401,0.25,-0.3691215981296903,0.9999996738645401
7.604166666666667,-5.255385889619981e-19,0.13107921501206923,0.9999996765202956,-0.25,-0.11892078498792778,0.9999996765202956,0.25,-0.36892078498792685,0.9999996765202956
7.608333333333333,-5.155509048145584e-19,0.13128000596208086,0.9999996791708535,-0.25,-0.11871999403791614,0.9999996791708535,0.25,-0.3687199940379152,0.9999996791708535
7.6125,-5.055633243917734e-19,0.1314807748582761,0.9999996818162097,-0.25,-0.1185192251417209,0.9999996818162097,0.25,-0.36851922514172,0.9999996818162097
7.616666666666666,-4.955758901054047e-19,0.13168152183836587,0.99999968445636,-0.25,-0.11831847816163114,0.99999968445636,0.25,-0.3683184781616302,0.99999968445636
7.620833333333334,-4.855886443421052e-19,0.13188224703983603,0.9999996870913003,-0.25,-0.11811775296016098,0.9999996870913003,0.25,-0.3681177529601601,0.9999996870913003
7.625,-4.756016294630858e-19,0.13208295059994685,0.9999996897210265,-0.25,-0.11791704940005016,0.9999996897210265,0.25,-0.36791704940004927,0.9999996897210265
7.629166666666666,-4.656148878037831e-19,0.13228363265573242,0.9999996923455347,-0.25,-0.11771636734426456,0.9999996923455347,0.25,-0.36771636734426366,0.9999996923455347
7.633333333333333,-4.5562846167002665e-19,0.13248429334400014,0.9999996949648208,-0.25,-0.11751570665599684,0.9999996949648208,0.25,-0.3675157066559959,0.9999996949648208
7.6375,-4.456423933377199e-19,0.1326849328013301,0.999999697578881,-0.25,-0.11731506719866688,0.999999697578881,0.25,-0.36731506719866597,0.999999697578881
7.641666666666667,-4.356567250490312e-19,0.13288555116407452,0.9999997001877112,-0.25,-0.11711444883592245,0.9999997001877112,0.25,-0.36711444883592154,0.9999997001877112
7.645833333333333,-4.2567149900860313e-19,0.1330861485683573,0.9999997027913078,-0.25,-0.11691385143163967,0.9999997027913078,0.25,-0.36691385143163874,0.9999997027913078
7.6499999999999995,-4.156867573832589e-19,0.13328672515007337,0.9999997053896669,-0.25,-0.11671327484992358,0.9999997053896669,0.25,-0.36671327484992267,0.9999997053896669
7.654166666666667,-4.0570254230518455e-19,0.13348728104488825,0.9999997079827848,-0.25,-0.11651271895510869,0.9999997079827848,0.25,-0.3665127189551078,0.9999997079827848
7.658333333333333,-3.957188958750939e-19,0.13368781638823743,0.9999997105706577,-0.25,-0.11631218361175949,0.9999997105706577,0.25,-0.3663121836117586,0.9999997105706577
7.6625,-3.8573586015845014e-19,0.1338883313153259,0.9999997131532821,-0.25,-0.116111668684671,0.9999997131532821,0.25,-0.3661116686846701,0.9999997131532821
7.666666666666667,-3.7575347718516404e-19,0.1340888259611276,0.9999997157306542,-0.25,-0.1159111740388693,0.9999997157306542,0.25,-0.3659111740388684,0.9999997157306542
7.670833333333333,-3.6577178895274474e-19,0.13428930046038484,0.9999997183027705,-0.25,-0.11571069953961204,0.9999997183027705,0.25,-0.36571069953961116,0.9999997183027705
7.675,-3.557908374225403e-19,0.13448975494760793,0.9999997208696274,-0.25,-0.11551024505238895,0.9999997208696274,0.25,-0.3655102450523881,0.9999997208696274
7.679166666666666,-3.458106645194377e-19,0.13469018955707449,0.9999997234312215,-0.25,-0.11530981044292239,0.9999997234312215,0.25,-0.36530981044292155,0.9999997234312215
7.683333333333334,-3.358313121349999e-19,0.13489060442282902,0.9999997259875492,-0.25,-0.11510939557716784,0.9999997259875492,0.25,-0.365109395577167,0.9999997259875492
7.6875,-3.258528221305857e-19,0.13509099967868243,0.9999997285386072,-0.25,-0.11490900032131442,0.9999997285386072,0.25,-0.36490900032131357,0.9999997285386072
7.691666666666666,-3.1587523634045294e-19,0.13529137545821152,0.9999997310843921,-0.25,-0.11470862454178533,0.9999997310843921,0.25,-0.3647086245417845,0.9999997310843921
7.695833333333333,-3.0589859657142493e-19,0.13549173189475835,0.9999997336249006,-0.25,-0.1145082681052385,0.9999997336249006,0.25,-0.3645082681052377,0.9999997336249006
7.7,-2.9592294460255747e-19,0.13569206912142995,0.9999997361601294,-0.25,-0.1143079308785669,0.9999997361601294,0.25,-0.3643079308785661,0.9999997361601294
7.704166666666667,-2.8594832218480683e-19,0.13589238727109765,0.9999997386900752,-0.25,-0.1141076127288992,0.9999997386900752,0.25,-0.3641076127288984,0.9999997386900752
7.708333333333333,-2.7597477103729545e-19,0.1360926864763967,0.9999997412147348,-0.25,-0.11390731352360015,0.9999997412147348,0.25,-0.36390731352359934,0.9999997412147348
7.7124999999999995,-2.660023328435963e-19,0.13629296686972572,0.999999743734105,-0.25,-0.11370703313027111,0.999999743734105,0.25,-0.3637070331302703,0.999999743734105
7.716666666666667,-2.5603104924803604e-19,0.1364932285832463,0.9999997462481829,-0.25,-0.11350677141675053,0.9999997462481829,0.25,-0.36350677141674975,0.9999997462481829
7.720833333333333,-2.4606096185201672e-19,0.1366934717488824,0.9999997487569652,-0.25,-0.11330652825111442,0.9999997487569652,0.25,-0.36330652825111365,0.9999997487569652
7.725,-2.3609211221711727e-19,0.13689369649831998,0.9999997512604489,-0.25,-0.11310630350167686,0.9999997512604489,0.25,-0.3631063035016761,0.9999997512604489
7.729166666666667,-2.2612454187155185e-19,0.13709390296300644,0.9999997537586311,-0.25,-0.1129060970369904,0.9999997537586311,0.25,-0.36290609703698967,0.9999997537586311
7.733333333333333,-2.1615829231659325e-19,0.13729409127415024,0.9999997562515088,-0.25,-0.11270590872584658,0.9999997562515088,0.25,-0.36270590872584585,0.9999997562515088
7.7375,-2.0619340502623366e-19,0.1374942615627204,0.9999997587390791,-0.25,-0.11250573843727642,0.9999997587390791,0.25,-0.3625057384372757,0.9999997587390791
7.741666666666666,-1.9622992144013115e-19,0.137694413959446,0.9999997612213389,-0.25,-0.1123055860405508,0.9999997612213389,0.25,-0.3623055860405501,0.9999997612213389
