-7.402350643672914582e-06,2.140742427055672525e+00,6.624748201266325021e-01
-7.428763347158252067e-06,2.152155707683735653e+00,6.611925766768366186e-01
-7.455626685178312668e-06,2.163568489624136504e+00,6.599047959383459450e-01
-7.483003050831005414e-06,2.174980577979465313e+00,6.586117240848804455e-01
-7.510497796130559513e-06,2.186391805762861740e+00,6.573136047372375446e-01
-7.537380297244627381e-06,2.197802027683209314e+00,6.560106789943707106e-01
-7.562779422636550272e-06,2.209211109669640738e+00,6.547031854809604035e-01
-7.585902798469334879e-06,2.220618916859109060e+00,6.533913603990263441e-01
-7.606226119572084042e-06,2.232025303001351269e+00,6.520754375708568418e-01
-7.623608649255458871e-06,2.243430103746448800e+00,6.507556484632283089e-01
-7.638310957049399843e-06,2.254833135224989960e+00,6.494322221880999280e-01
-7.650915583567830745e-06,2.266234197991056298e+00,6.481053854813175752e-01
-7.662174551505767395e-06,2.277633085109391775e+00,6.467753626664591859e-01
-7.672823965003254350e-06,2.289029592236486721e+00,6.454423756141526303e-01
-7.683411793148148494e-06,2.300423527176134630e+00,6.441066437073169615e-01
-7.694179443602973140e-06,2.311814716643341594e+00,6.427683838202606914e-01
-7.705022788455316631e-06,2.323203008754073817e+00,6.414278103155414135e-01
-7.715537965885841076e-06,2.334588270857592018e+00,6.400851350581764354e-01
-7.725136695129914283e-06,2.345970383463636733e+00,6.387405674430793878e-01
-7.733199954523677663e-06,2.357349231914524168e+00,6.373943144290412643e-01
-7.739231253180169125e-06,2.368724697909153409e+00,6.360465805715470600e-01
-7.742972784073064827e-06,2.380096652914797772e+00,6.346975680474322701e-01
-7.744458497910498412e-06,2.391464954947124077e+00,6.333474766667793743e-01
-7.743994566999708810e-06,2.402829449316723487e+00,6.319965038709629557e-01
-7.742075591714692553e-06,2.414189972959539077e+00,6.306448447194064055e-01
-7.739259879672696205e-06,2.425546361128966044e+00,6.292926918703278805e-01
-7.736035756626892290e-06,2.436898454723215757e+00,6.279402355618125542e-01
-7.732711401367280105e-06,2.448246106456577031e+00,6.265876635988626431e-01
-7.729353416196810283e-06,2.459589184450885035e+00,6.252351613501029304e-01
-7.725786389913871755e-06,2.470927572513757386e+00,6.238829117552751047e-01
-7.721650473317088825e-06,2.482261167201269103e+00,6.225310953421904214e-01
-7.716500235061549487e-06,2.493589872528375828e+00,6.211798902498790742e-01
-7.709919018889955315e-06,2.504913593710414776e+00,6.198294722535614421e-01
-7.701620611973927376e-06,2.516232231481187576e+00,6.184800147869495834e-01
-7.691514500670704877e-06,2.527545678316716948e+00,6.171316889583139398e-01
-7.679720916212262635e-06,2.538853817369786103e+00,6.157846635585264572e-01
-7.666534603731005152e-06,2.550156524229943322e+00,6.144391050614668170e-01
-7.652348590673173356e-06,2.561453670940688987e+00,6.130951776191260194e-01
-7.637558246641853500e-06,2.572745131193343582e+00,6.117530430549178444e-01
